paper_id,track,year,venue,is_disclosed,is_strict,is_lb1_gfimp,paper_gpu_num_total,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,team_size,cited_by_count,openalex_field_normalized_percentile,primary_topic,n_organizations
2022.naacl-main.295,main,2022,naacl,1,0,1,4,,45360000000000,4,1,0.26745313999999998,Multilingualism and Cross-Lingual NLP,4
2022.naacl-main.3,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,5,8,0.74018207999999996,Machine Translation,2
2022.naacl-main.30,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,4,7,0.70765999000000002,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.310,main,2022,naacl,1,0,1,,,11340000000000,3,8,0.73933420000000005,Efficient Methods for NLP,2
2022.naacl-main.314,main,2022,naacl,1,1,1,1,119100000000000,119100000000000,2,5,0.61956752000000004,Efficient Methods for NLP,1
2022.naacl-main.316,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,7,5,0.61601653999999995,Machine Translation,2
2022.naacl-main.317,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,6,13,0.82616069999999997,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",5
2022.naacl-main.319,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,477,0.99936396999999999,Efficient Methods for NLP,1
2022.naacl-main.322,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,2,13,0.80340666999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.naacl-main.323,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,7,28,0.92469294999999996,Semantics: Lexical and Sentence-Level,2
2022.naacl-main.328,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,9,0.75748760999999998,Question Answering,2
2022.naacl-main.331,main,2022,naacl,1,1,1,14,220000000000000,220000000000000,3,19,0.87454284999999998,Information Retrieval and Text Mining,3
2022.naacl-main.333,main,2022,naacl,1,1,1,4,440000000000000,440000000000000,6,14,0.87122166000000001,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2022.naacl-main.335,main,2022,naacl,1,1,1,16,1792000000000000,1792000000000000,3,0,0.091743119999999997,LLM agents,2
2022.naacl-main.344,main,2022,naacl,1,0,1,1,,8873000000000,3,5,0.62905447999999997,Generation,2
2022.naacl-main.346,main,2022,naacl,1,1,1,2,312000000000000,312000000000000,6,0,0.028303390000000001,Language Modeling,2
2022.naacl-main.350,main,2022,naacl,1,0,1,1,,11340000000000,2,4,0.56965094000000005,Semantics: Lexical and Sentence-Level,1
2022.naacl-main.352,main,2022,naacl,1,1,1,1,112000000000000,312000000000000,6,8,0.66613663999999995,Dialogue and Interactive Systems,3
2022.naacl-main.361,main,2022,naacl,1,1,1,3,113800000000000,113800000000000,3,11,0.79530274000000001,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.364,main,2022,naacl,1,1,1,4,1248000000000000,1248000000000000,3,25,0.96933186999999998,Computational Social Science and Cultural Analytics,2
2022.naacl-main.366,main,2022,naacl,1,0,1,1,,12150000000000,4,45,0.98920585999999999,Information Extraction,2
2022.naacl-main.367,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,4,29,0.92555483999999999,Information Extraction,1
2022.naacl-main.380,main,2022,naacl,1,1,1,1024,3.19488e+17,319488000000000000,11,33,0.93923723000000003,Language Modeling,2
2022.naacl-main.384,main,2022,naacl,1,1,1,1,312000000000000,312000000000000,5,13,0.80140979000000001,NLP Applications,2
2022.naacl-main.387,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,5,109,1,Dialogue and Interactive Systems,4
2022.naacl-main.399,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,5,14,0.83856264999999997,Machine Learning for NLP,3
2022.naacl-main.408,main,2022,naacl,1,1,1,8,476400000000000,476400000000000,3,29,0.91933005000000001,Machine Learning for NLP,2
2022.naacl-main.411,main,2022,naacl,1,0,1,,,112000000000000,3,5,0.62615816000000002,Semantics: Lexical and Sentence-Level,3
2022.naacl-main.413,main,2022,naacl,1,0,1,1,,6691000000000,3,5,0.87305699000000003,Machine Learning for NLP,4
2022.naacl-main.42,main,2022,naacl,1,0,1,1,,12150000000000,2,7,0.69084456999999999,Human-Centered NLP and Human-AI Interaction,1
2022.naacl-main.44,main,2022,naacl,1,1,1,64,7168000000000000,7168000000000000,4,4,0.56070889999999995,Machine Translation,1
2022.naacl-main.441,main,2022,naacl,1,1,1,1,107000000000000,107000000000000,3,2,0.40449437999999999,Machine Learning for NLP,1
2022.naacl-main.55,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,7,11,0.77923827000000001,Dialogue and Interactive Systems,2
2022.naacl-main.58,main,2022,naacl,1,1,1,32,3584000000000000,3584000000000000,2,9,0.72927708000000002,Multilingualism and Cross-Lingual NLP,2
2022.naacl-main.6,main,2022,naacl,1,0,1,1,,6691000000000,2,14,0.84237863000000002,Dialogue and Interactive Systems,1
2022.naacl-main.61,main,2022,naacl,1,1,1,8,2496000000000000,2496000000000000,4,4,0.65351064999999997,Efficient Methods for NLP,1
2022.naacl-main.66,main,2022,naacl,1,0,1,1,,11340000000000,3,3,0.49176721000000001,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2022.naacl-main.67,main,2022,naacl,1,1,1,1,112000000000000,112000000000000,3,4,0.57373052000000002,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",2
2022.naacl-main.68,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,5,35,0.93459479999999995,Question Answering,2
2022.naacl-main.80,main,2022,naacl,1,1,1,1,113800000000000,113800000000000,7,8,0.71083315999999996,"Syntax: Tagging, Chunking and Parsing",4
2022.naacl-main.84,main,2022,naacl,1,1,1,8,1044000000000000,1044000000000000,3,0,0.0510918,Interpretability and Analysis of Models for NLP,1
2022.naacl-main.9,main,2022,naacl,1,0,1,1,,11340000000000,4,5,0.60741219999999996,Information Retrieval and Text Mining,3
2022.naacl-main.93,main,2022,naacl,1,1,1,1,312000000000000,312000000000000,3,4,0.57351070999999998,"Syntax: Tagging, Chunking and Parsing",2
2022.naacl-main.94,main,2022,naacl,1,1,1,4,448000000000000,448000000000000,6,2,0.40581938000000001,Machine Translation,3
2022.naacl-main.97,main,2022,naacl,1,1,1,8,896000000000000,896000000000000,5,40,0.95303970000000005,Computational Social Science and Cultural Analytics,4
2023.acl-long.1,main,2023,acl,1,1,1,1,112000000000000,112000000000000,8,5,0.78927477999999995,Dialogue and Interactive Systems,3
2023.acl-long.10,main,2023,acl,1,1,1,1,112000000000000,112000000000000,6,7,0.83527993,Machine Translation,3
2023.acl-long.102,main,2023,acl,1,1,1,1,110000000000000,110000000000000,5,2,0.64646338000000003,Machine Learning for NLP,3
2023.acl-long.103,main,2023,acl,1,0,1,1,,11760000000000,2,2,0.64648729000000005,Multilingualism and Cross-Lingual NLP,1
2023.acl-long.11,main,2023,acl,1,1,1,9,910400000000000,910400000000000,2,3,0.71501707999999997,"Ethics, Bias, and Fairness",1
2023.acl-long.110,main,2023,acl,1,1,1,8,880000000000000,880000000000000,5,8,0.85105028000000005,Summarization,3
2023.acl-long.112,main,2023,acl,1,1,1,1,110000000000000,110000000000000,6,13,0.90395031000000003,Interpretability and Analysis of Models for NLP,4
2023.acl-long.115,main,2023,acl,1,0,1,1,,9526000000000,4,2,0.51809245000000004,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2023.acl-long.117,main,2023,acl,1,0,1,,,130500000000000,4,32,0.95029618000000005,Language Modeling,2
2023.acl-long.118,main,2023,acl,1,1,1,16,2395200000000000,2395200000000000,5,5,0.78903109999999999,Information Extraction,2
2023.acl-long.119,main,2023,acl,1,0,1,,,149700000000000,4,3,0.74792707999999997,Information Extraction,3
2023.acl-long.12,main,2023,acl,1,1,1,1,312000000000000,312000000000000,3,2,0.91998833000000002,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",2
2023.acl-long.120,main,2023,acl,1,0,1,1,,14900000000000,3,15,0.91695512000000001,Summarization,1
2023.acl-long.122,main,2023,acl,1,0,1,,,153400000000000,2,3,0.71538657000000005,Machine Translation,1
2023.acl-long.123,main,2023,acl,1,0,1,,,112000000000000,9,13,0.90521527000000002,"Ethics, Bias, and Fairness",3
2023.acl-long.124,main,2023,acl,1,1,1,1,149700000000000,149700000000000,7,10,0.81463083000000003,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2023.acl-long.125,main,2023,acl,1,1,1,16,2496000000000000,2496000000000000,8,41,0.97769353000000003,Information Retrieval and Text Mining,1
2023.acl-long.127,main,2023,acl,1,0,1,,,119100000000000,2,1,0.54642798999999997,"Ethics, Bias, and Fairness",1
2023.acl-long.128,main,2023,acl,1,1,1,1,112000000000000,112000000000000,6,5,0.78561692000000005,Language Modeling,3
2023.acl-long.129,main,2023,acl,1,0,1,,,312000000000000,5,11,0.88786703,Machine Learning for NLP,2
2023.acl-long.13,main,2023,acl,1,1,1,1,312000000000000,312000000000000,4,10,0.87702553999999999,Generation,1
2023.acl-long.132,main,2023,acl,1,1,1,16,2496000000000000,2496000000000000,2,1,0.55714542,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1
2023.acl-long.134,main,2023,acl,1,0,1,64,,609664000000000,5,28,0.96160190999999995,Efficient Methods for NLP,1
2023.acl-long.136,main,2023,acl,1,1,1,1,312000000000000,312000000000000,4,14,0.91073495999999998,Information Retrieval and Text Mining,2
2023.acl-long.139,main,2023,acl,1,0,1,,,113800000000000,4,35,0.97166355000000004,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2023.acl-long.140,main,2023,acl,1,1,1,8,880000000000000,880000000000000,6,13,0.90432007000000003,Information Retrieval and Text Mining,2
2023.acl-long.141,main,2023,acl,1,0,1,,,222200000000000,6,12,0.89647832999999999,Language Modeling,4
2023.acl-long.143,main,2023,acl,1,0,1,4,,38104000000000,6,23,0.94960465999999999,Summarization,4
2023.acl-long.146,main,2023,acl,1,0,1,,,312000000000000,4,42,0.96630811999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2023.acl-long.148,main,2023,acl,1,1,1,8,896000000000000,896000000000000,4,7,0.83271307000000006,Information Retrieval and Text Mining,2
2023.acl-long.15,main,2023,acl,1,1,1,1,312000000000000,312000000000000,3,2,0.65322402999999996,"Syntax: Tagging, Chunking and Parsing",2
2023.acl-long.154,main,2023,acl,1,1,1,32,3584000000000000,3584000000000000,8,3,0.70942689999999997,Machine Translation,2
2023.acl-long.155,main,2023,acl,1,1,1,1,71000000000000,71000000000000,5,16,0.92292554999999998,Interpretability and Analysis of Models for NLP,3
2023.acl-long.156,main,2023,acl,1,1,1,2,112000000000000,112000000000000,4,2,0.65451587,Efficient Methods for NLP,2
2023.acl-long.157,main,2023,acl,1,0,1,,,113800000000000,3,3,0.71714922999999997,Semantics: Lexical and Sentence-Level,3
2023.acl-long.159,main,2023,acl,1,1,1,1,222200000000000,222200000000000,5,5,0.78956205999999995,Dialogue and Interactive Systems,3
2023.acl-long.16,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,6,8,0.85203817999999998,Information Extraction,1
2023.acl-long.160,main,2023,acl,1,1,1,16,1792000000000000,1792000000000000,6,3,0.70867402000000002,Generation,2
2023.acl-long.162,main,2023,acl,1,1,1,1,112000000000000,112000000000000,5,0,0.091573520000000005,Efficient Methods for NLP,2
2023.acl-long.165,main,2023,acl,1,1,1,8,896000000000000,896000000000000,6,17,0.92902068000000004,Summarization,2
2023.acl-long.168,main,2023,acl,1,0,1,,,112000000000000,9,2,0.64617150999999995,Generation,3
2023.acl-long.17,main,2023,acl,1,1,1,4,448000000000000,448000000000000,6,30,0.96559989999999996,Information Extraction,2
2023.acl-long.170,main,2023,acl,1,1,1,1,312000000000000,312000000000000,5,2,0.51881997999999996,Information Extraction,3
2023.acl-long.172,main,2023,acl,1,0,1,,,312000000000000,6,6,0.81132853999999999,Efficient Methods for NLP,2
2023.acl-long.177,main,2023,acl,1,1,1,1,312000000000000,312000000000000,6,4,0.75779231999999996,Dialogue and Interactive Systems,3
2023.acl-long.178,main,2023,acl,1,1,1,4,448000000000000,448000000000000,4,8,0.77677264000000001,Resources and Evaluation,2
2023.acl-long.179,main,2023,acl,1,1,1,4,448000000000000,448000000000000,5,0,0.092181620000000006,Generation,2
2023.acl-long.18,main,2023,acl,1,1,1,5,448000000000000,448000000000000,6,3,0.71675922000000003,NLP Applications,2
2023.acl-long.180,main,2023,acl,1,1,1,1,112000000000000,112000000000000,4,9,0.86399073999999998,Information Extraction,1
2023.acl-long.181,main,2023,acl,1,0,1,,,110000000000000,4,25,0.95555104999999996,Resources and Evaluation,2
2023.acl-long.182,main,2023,acl,1,1,1,1,112000000000000,112000000000000,5,5,0.78606277999999996,Language Modeling,2
2023.acl-long.183,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,8,4,0.75359173000000002,Generation,3
2023.acl-long.184,main,2023,acl,1,1,1,4,448000000000000,448000000000000,2,2,0.65349183,Semantics: Lexical and Sentence-Level,1
2023.acl-long.185,main,2023,acl,1,1,1,1,110000000000000,110000000000000,5,4,0.75774019999999997,Dialogue and Interactive Systems,2
2023.acl-long.189,main,2023,acl,1,1,1,1,89200000000000,89200000000000,4,4,0.75763102000000004,Dialogue and Interactive Systems,2
2023.acl-long.19,main,2023,acl,1,1,1,1,71000000000000,71000000000000,7,21,0.94466322999999996,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2023.acl-long.190,main,2023,acl,1,0,1,,,312000000000000,4,18,0.92754272999999998,Generation,3
2023.acl-long.191,main,2023,acl,1,1,1,8,896000000000000,896000000000000,10,5,0.75354988000000001,Multilingualism and Cross-Lingual NLP,2
2023.acl-long.193,main,2023,acl,1,1,1,8,896000000000000,896000000000000,7,18,0.99327021000000004,NLP Applications,3
2023.acl-long.195,main,2023,acl,1,1,1,8,896000000000000,896000000000000,9,3,0.70909787000000002,Question Answering,4
2023.acl-long.197,main,2023,acl,1,1,1,1,112000000000000,112000000000000,8,10,0.87596823000000001,Information Retrieval and Text Mining,4
2023.acl-long.198,main,2023,acl,1,1,1,4,448000000000000,448000000000000,3,10,0.81540683999999997,Machine Translation,2
2023.acl-long.2,main,2023,acl,1,0,1,,,112000000000000,6,5,0.78549477000000001,Dialogue and Interactive Systems,2
2023.acl-long.200,main,2023,acl,1,1,1,8,896000000000000,896000000000000,5,0,0.091637780000000002,Language Modeling,2
2023.acl-long.203,main,2023,acl,1,1,1,12,1248000000000000,1248000000000000,5,5,0.78984958000000005,Information Extraction,2
2023.acl-long.207,main,2023,acl,1,0,1,2,,19052000000000,3,7,0.83357270999999999,Machine Learning for NLP,2
2023.acl-long.208,main,2023,acl,1,1,1,8,1280000000000000,1280000000000000,2,1,0.54608721000000005,Efficient Methods for NLP,2
2023.acl-long.209,main,2023,acl,1,1,1,1,71000000000000,71000000000000,3,7,0.83356112999999998,Dialogue and Interactive Systems,1
2023.acl-long.210,main,2023,acl,1,1,1,1,89200000000000,89200000000000,3,4,0.75272919000000005,Multilingualism and Cross-Lingual NLP,1
2023.acl-long.211,main,2023,acl,1,0,1,,,112000000000000,5,8,0.85059940999999994,Machine Translation,2
2023.acl-long.212,main,2023,acl,1,1,1,8,896000000000000,896000000000000,5,3,0.71513870000000002,Efficient Methods for NLP,1
2023.acl-long.213,main,2023,acl,1,1,1,2,312000000000000,312000000000000,2,9,0.86452770999999995,Discourse and Pragmatics,2
2023.acl-long.215,main,2023,acl,1,1,1,1,71000000000000,71000000000000,6,66,0.98967479000000003,Information Extraction,2
2023.acl-long.216,main,2023,acl,1,0,1,,,119100000000000,3,15,0.91757095,Machine Translation,2
2023.acl-long.217,main,2023,acl,1,0,1,1,,9526000000000,3,8,0.85053935999999997,Multilingualism and Cross-Lingual NLP,1
2023.acl-long.218,main,2023,acl,1,1,1,4,284000000000000,284000000000000,5,7,0.83175792999999998,Question Answering,2
2023.acl-long.22,main,2023,acl,1,0,1,,,112000000000000,7,7,0.83225152000000002,Computational Social Science and Cultural Analytics,2
2023.acl-long.220,main,2023,acl,1,1,1,1,312000000000000,312000000000000,4,6,0.81070271000000005,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2023.acl-long.221,main,2023,acl,1,0,1,,,312000000000000,5,0,0.086939370000000002,Multilingualism and Cross-Lingual NLP,4
2023.acl-long.224,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,6,8,0.84910613000000001,Dialogue and Interactive Systems,1
2023.acl-long.226,main,2023,acl,1,1,1,1,71000000000000,71000000000000,6,7,0.85626972000000001,Information Extraction,1
2023.acl-long.227,main,2023,acl,1,1,1,2,160000000000000,160000000000000,8,13,0.98834062,"Ethics, Bias, and Fairness",2
2023.acl-long.233,main,2023,acl,1,1,1,1,119100000000000,119100000000000,3,26,0.95798567000000001,Efficient Methods for NLP,1
2023.acl-long.235,main,2023,acl,1,1,1,16,1044000000000000,1044000000000000,16,83,0.99102833000000001,Multilingualism and Cross-Lingual NLP,4
2023.acl-long.237,main,2023,acl,1,1,1,1,71000000000000,71000000000000,4,9,0.86342220000000003,Information Extraction,3
2023.acl-long.238,main,2023,acl,1,1,1,1,312000000000000,312000000000000,5,4,0.75289658000000004,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",3
2023.acl-long.239,main,2023,acl,1,1,1,8,952800000000000,952800000000000,3,1,0.54689434000000003,Machine Learning for NLP,1
2023.acl-long.24,main,2023,acl,1,1,1,1,149700000000000,149700000000000,5,13,0.90492848000000004,Information Extraction,3
2023.acl-long.240,main,2023,acl,1,1,1,1,71000000000000,71000000000000,3,47,0.9819251,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",1
2023.acl-long.241,main,2023,acl,1,1,1,2,165000000000000,165000000000000,5,3,0.71527419999999997,Dialogue and Interactive Systems,4
2023.acl-long.242,main,2023,acl,1,1,1,2,119100000000000,119100000000000,7,5,0.78953494999999996,Interpretability and Analysis of Models for NLP,1
2023.acl-long.243,main,2023,acl,1,1,1,8,896000000000000,896000000000000,6,6,0.81109728999999997,Efficient Methods for NLP,2
2023.acl-long.245,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,8,16,0.92452414999999999,NLP and Symbolic Reasoning,4
2023.acl-long.247,main,2023,acl,1,1,1,1,119100000000000,119100000000000,3,1,0.55621366999999999,Computational Social Science and Cultural Analytics,2
2023.acl-long.248,main,2023,acl,1,1,1,4,1248000000000000,1248000000000000,6,63,0.98855157999999999,Generation,1
2023.acl-long.249,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,7,9,0.86435583000000005,Efficient Methods for NLP,3
2023.acl-long.250,main,2023,acl,1,1,1,1,112000000000000,112000000000000,4,3,0.71400359000000002,Dialogue and Interactive Systems,3
2023.acl-long.251,main,2023,acl,1,1,1,4,448000000000000,448000000000000,2,8,0.85181191999999994,Machine Translation,2
2023.acl-long.252,main,2023,acl,1,1,1,1,112000000000000,112000000000000,3,3,0.70873914000000005,Dialogue and Interactive Systems,2
2023.acl-long.253,main,2023,acl,1,1,1,1,312000000000000,312000000000000,5,17,0.92937504999999998,Dialogue and Interactive Systems,2
2023.acl-long.255,main,2023,acl,1,1,1,1,71000000000000,71000000000000,4,0,0.090907509999999997,NLP and Symbolic Reasoning,2
2023.acl-long.256,main,2023,acl,1,1,1,8,2496000000000000,2496000000000000,9,38,0.97490363000000002,Information Retrieval and Text Mining,3
2023.acl-long.257,main,2023,acl,1,1,1,6,476400000000000,476400000000000,6,10,0.81459161000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
